{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.242181	1.52597	5.06051
-2.853	-2.65	5	40	1000	0.595238	0.566976	1.87572
-2.65	-2.5	5	40	1000	0.727474	0.293374	0.986875
-2.5	-2.322	5	40	1000	0.804005	0.205899	0.616849
-2.322	-2.172	5	40	1000	0.867106	0.173716	0.348714
-2.172	-1.93	5	40	1000	0.920149	0.0748536	-0.0205565
-1.93	-1.653	5	40	1000	0.919703	0.0956428	0.0536246
-1.653	-1.479	5	40	1000	0.944339	0.0376183	-0.0920571
-1.479	-1.305	5	40	1000	0.969874	0.038686	-0.0689114
-1.305	-1.044	5	40	1000	0.980206	0.0268007	-0.0403763
-1.044	-0.783	5	40	1000	0.996962	-0.00723471	-0.0797154
-0.783	-0.522	5	40	1000	1.00396	-0.00220994	0.0063402
-0.522	-0.261	5	40	1000	1.00624	-0.00308274	0.0460707
-0.261	-0	5	40	1000	1.01408	-0.0220558	0.00886983
0	0.261	5	40	1000	1.01408	-0.0220558	0.00886983
0.261	0.522	5	40	1000	1.00624	-0.00308274	0.0460707
0.522	0.783	5	40	1000	1.00396	-0.00220994	0.0063402
0.783	1.044	5	40	1000	0.996962	-0.00723471	-0.0797154
1.044	1.305	5	40	1000	0.980206	0.0268007	-0.0403763
1.305	1.479	5	40	1000	0.969874	0.038686	-0.0689114
1.479	1.653	5	40	1000	0.944339	0.0376183	-0.0920571
1.653	1.93	5	40	1000	0.919703	0.0956428	0.0536246
1.93	2.172	5	40	1000	0.920149	0.0748536	-0.0205565
2.172	2.322	5	40	1000	0.867106	0.173716	0.348714
2.322	2.5	5	40	1000	0.804005	0.205899	0.616849
2.5	2.65	5	40	1000	0.727474	0.293374	0.986875
2.65	2.853	5	40	1000	0.595238	0.566976	1.87572
2.853	2.964	5	40	1000	0.242181	1.52597	5.06051
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
