{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.522536	0.996005	3.19709
-2.853	-2.65	5	40	1000	0.692653	0.412972	1.25252
-2.65	-2.5	5	40	1000	0.763404	0.23024	0.821764
-2.5	-2.322	5	40	1000	0.849603	0.126211	0.51257
-2.322	-2.172	5	40	1000	0.911013	0.107038	0.319225
-2.172	-1.93	5	40	1000	0.910085	0.108392	0.344538
-1.93	-1.653	5	40	1000	0.942069	0.0609605	0.0641476
-1.653	-1.479	5	40	1000	0.942233	0.0348986	0.0197919
-1.479	-1.305	5	40	1000	0.948718	0.056516	0.216444
-1.305	-1.044	5	40	1000	0.971196	0.0460181	0.148201
-1.044	-0.783	5	40	1000	0.991591	0.0104741	0.0195725
-0.783	-0.522	5	40	1000	0.995916	0.0137234	0.0523118
-0.522	-0.261	5	40	1000	0.999247	-0.00293991	0.017217
-0.261	0	5	40	1000	0.999137	-0.0173852	0.00493778
0	0.261	5	40	1000	1.02606	-0.0228367	-0.119679
0.261	0.522	5	40	1000	1.02081	-0.0187565	-0.063279
0.522	0.783	5	40	1000	1.00722	-0.0116482	0.00608943
0.783	1.044	5	40	1000	0.989339	-4.16308e-05	0.0235475
1.044	1.305	5	40	1000	0.985968	0.0225652	0.0633843
1.305	1.479	5	40	1000	0.974933	0.0596139	0.13539
1.479	1.653	5	40	1000	0.951062	0.0425465	0.0584713
1.653	1.93	5	40	1000	0.950515	0.0528051	0.0826496
1.93	2.172	5	40	1000	0.941478	0.0666043	0.125002
2.172	2.322	5	40	1000	0.912234	0.135556	0.386241
2.322	2.5	5	40	1000	0.820678	0.214188	0.880378
2.5	2.65	5	40	1000	0.763761	0.276498	0.941694
2.65	2.853	5	40	1000	0.787918	0.255292	0.525138
2.853	2.964	5	40	1000	1	0	0
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
