{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.724933	0.566535	1.7015
-2.853	-2.65	5	40	1000	0.649837	0.576216	1.6745
-2.65	-2.5	5	40	1000	0.791181	0.192169	0.603538
-2.5	-2.322	5	40	1000	0.837108	0.13059	0.69603
-2.322	-2.172	5	40	1000	0.921104	0.0936386	0.360906
-2.172	-1.93	5	40	1000	0.907217	0.112933	0.5167
-1.93	-1.653	5	40	1000	0.943145	0.0614615	0.199857
-1.653	-1.479	5	40	1000	0.932436	0.0543386	0.206815
-1.479	-1.305	5	40	1000	0.954939	0.0521872	0.23547
-1.305	-1.044	5	40	1000	0.970777	0.0486885	0.223281
-1.044	-0.783	5	40	1000	0.981677	0.02131	0.127265
-0.783	-0.522	5	40	1000	0.990423	0.0215417	0.0927128
-0.522	-0.261	5	40	1000	1.00222	-0.00883183	-0.00152822
-0.261	0	5	40	1000	0.993893	-0.00918146	0.00137399
0	0.261	5	40	1000	1.02724	-0.0281817	-0.160113
0.261	0.522	5	40	1000	1.02931	-0.0345007	-0.17784
0.522	0.783	5	40	1000	1.00166	-0.00440609	0.0712711
0.783	1.044	5	40	1000	0.983334	0.00551799	0.0924046
1.044	1.305	5	40	1000	0.995097	0.011899	0.0268594
1.305	1.479	5	40	1000	0.977956	0.0628113	0.191109
1.479	1.653	5	40	1000	0.939635	0.0648247	0.236835
1.653	1.93	5	40	1000	0.963796	0.0414197	0.0900143
1.93	2.172	5	40	1000	0.942271	0.0666551	0.263283
2.172	2.322	5	40	1000	0.915	0.13362	0.471909
2.322	2.5	5	40	1000	0.844744	0.173614	0.774408
2.5	2.65	5	40	1000	0.770717	0.270682	0.950087
2.65	2.853	5	40	1000	1.15703	-0.458629	-2.4579
2.853	2.964	5	40	1000	1	0	0
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
