{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.311151	1.45623	4.66695
-2.853	-2.65	5	40	1000	0.606889	0.557339	1.84359
-2.65	-2.5	5	40	1000	0.775982	0.174672	0.556904
-2.5	-2.322	5	40	1000	0.820946	0.170947	0.517077
-2.322	-2.172	5	40	1000	0.888417	0.134995	0.29751
-2.172	-1.93	5	40	1000	0.913572	0.0856055	0.0995526
-1.93	-1.653	5	40	1000	0.923415	0.0836158	0.0378595
-1.653	-1.479	5	40	1000	0.931843	0.050219	-0.0135615
-1.479	-1.305	5	40	1000	0.945644	0.0558849	0.101917
-1.305	-1.044	5	40	1000	0.974472	0.0353669	0.0218317
-1.044	-0.783	5	40	1000	1.00225	-0.0090153	-0.138033
-0.783	-0.522	5	40	1000	0.994678	0.0159828	0.0452779
-0.522	-0.261	5	40	1000	1.00054	-0.00201764	0.00823745
-0.261	0	5	40	1000	1.00151	-0.0131782	0.0178403
0	0.261	5	40	1000	1.027	-0.028098	-0.0805295
0.261	0.522	5	40	1000	1.01614	-0.00998288	0.00604502
0.522	0.783	5	40	1000	1.01636	-0.0246592	-0.0662272
0.783	1.044	5	40	1000	0.986841	0.00039377	0.0546467
1.044	1.305	5	40	1000	0.998324	-0.00225378	-0.125534
1.305	1.479	5	40	1000	0.979133	0.0429134	-0.00510223
1.479	1.653	5	40	1000	0.958877	0.0238898	-0.115467
1.653	1.93	5	40	1000	0.941937	0.060071	-0.00959743
1.93	2.172	5	40	1000	0.934758	0.0572993	-0.0395205
2.172	2.322	5	40	1000	0.886085	0.160407	0.324819
2.322	2.5	5	40	1000	0.816944	0.196417	0.63677
2.5	2.65	5	40	1000	0.716861	0.361456	1.16494
2.65	2.853	5	40	1000	0.714116	0.350786	0.935302
2.853	2.964	5	40	1000	-0.321915	2.92665	9.73368
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
