{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.221553	1.80427	6.04745
-2.853	-2.65	5	40	1000	0.865774	0.12359	-0.0924461
-2.65	-2.5	5	40	1000	0.785135	0.219303	0.739311
-2.5	-2.322	5	40	1000	0.840417	0.154496	0.740045
-2.322	-2.172	5	40	1000	0.914079	0.121969	0.451369
-2.172	-1.93	5	40	1000	0.925354	0.0894337	0.392982
-1.93	-1.653	5	40	1000	0.951399	0.0573036	0.159038
-1.653	-1.479	5	40	1000	0.934109	0.0619159	0.244498
-1.479	-1.305	5	40	1000	0.969526	0.0533193	0.1864
-1.305	-1.044	5	40	1000	0.984333	0.0280532	0.112851
-1.044	-0.783	5	40	1000	0.984188	0.0110034	0.0917289
-0.783	-0.522	5	40	1000	0.994264	0.0116312	0.101739
-0.522	-0.261	5	40	1000	1.01583	-0.020694	-0.0914267
-0.261	-0	5	40	1000	1.01253	-0.0207481	-0.0977291
0	0.261	5	40	1000	1.01253	-0.0207481	-0.0977291
0.261	0.522	5	40	1000	1.01583	-0.020694	-0.0914267
0.522	0.783	5	40	1000	0.994264	0.0116312	0.101739
0.783	1.044	5	40	1000	0.984188	0.0110034	0.0917289
1.044	1.305	5	40	1000	0.984333	0.0280532	0.112851
1.305	1.479	5	40	1000	0.969526	0.0533193	0.1864
1.479	1.653	5	40	1000	0.934109	0.0619159	0.244498
1.653	1.93	5	40	1000	0.951399	0.0573036	0.159038
1.93	2.172	5	40	1000	0.925354	0.0894337	0.392982
2.172	2.322	5	40	1000	0.914079	0.121969	0.451369
2.322	2.5	5	40	1000	0.840417	0.154496	0.740045
2.5	2.65	5	40	1000	0.785135	0.219303	0.739311
2.65	2.853	5	40	1000	0.865774	0.12359	-0.0924461
2.853	2.964	5	40	1000	0.221553	1.80427	6.04745
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
