{1 JetEta 1 JetPt 1./([p0]+[p1]*log10(0.01*x)+[p2]/(x/10.0)) Correction L2Residual}
-5.191	-3.839	5	40	1000	1	0	0
-3.839	-3.489	5	40	1000	1	0	0
-3.489	-3.139	5	40	1000	1	0	0
-3.139	-2.964	5	40	1000	1	0	0
-2.964	-2.853	5	40	1000	0.299787	1.53399	4.89352
-2.853	-2.65	5	40	1000	0.643437	0.498419	1.56328
-2.65	-2.5	5	40	1000	0.770147	0.239094	0.727752
-2.5	-2.322	5	40	1000	0.839926	0.157716	0.513294
-2.322	-2.172	5	40	1000	0.908313	0.116192	0.246917
-2.172	-1.93	5	40	1000	0.921915	0.08571	0.165744
-1.93	-1.653	5	40	1000	0.928915	0.0854519	0.132627
-1.653	-1.479	5	40	1000	0.947304	0.0353684	-0.0259179
-1.479	-1.305	5	40	1000	0.958704	0.0598764	0.142387
-1.305	-1.044	5	40	1000	0.982665	0.0232802	0.0271028
-1.044	-0.783	5	40	1000	0.995092	-0.00388412	-0.035349
-0.783	-0.522	5	40	1000	1.00709	-0.00601735	-0.0423158
-0.522	-0.261	5	40	1000	1.0178	-0.0217962	-0.0752284
-0.261	-0	5	40	1000	1.01234	-0.0177059	-0.0365776
0	0.261	5	40	1000	1.01234	-0.0177059	-0.0365776
0.261	0.522	5	40	1000	1.0178	-0.0217962	-0.0752284
0.522	0.783	5	40	1000	1.00709	-0.00601735	-0.0423158
0.783	1.044	5	40	1000	0.995092	-0.00388412	-0.035349
1.044	1.305	5	40	1000	0.982665	0.0232802	0.0271028
1.305	1.479	5	40	1000	0.958704	0.0598764	0.142387
1.479	1.653	5	40	1000	0.947304	0.0353684	-0.0259179
1.653	1.93	5	40	1000	0.928915	0.0854519	0.132627
1.93	2.172	5	40	1000	0.921915	0.08571	0.165744
2.172	2.322	5	40	1000	0.908313	0.116192	0.246917
2.322	2.5	5	40	1000	0.839926	0.157716	0.513294
2.5	2.65	5	40	1000	0.770147	0.239094	0.727752
2.65	2.853	5	40	1000	0.643437	0.498419	1.56328
2.853	2.964	5	40	1000	0.299787	1.53399	4.89352
2.964	3.139	5	40	1000	1	0	0
3.139	3.489	5	40	1000	1	0	0
3.489	3.839	5	40	1000	1	0	0
3.839	5.191	5	40	1000	1	0	0
